open,high,low,close,volume,market,viable
8.00E-05,9.00E-05,8.00E-05,8.00E-05,5611,571964,1
0.00365,0.00371,0.00231,0.00339,533,45811,1
0.00142,0.00243,0.00044,0.00045,75,58432,1
0.00136,0.00137,0.00136,0.00136,28,969,0
0.00115,0.00119,0.00107,0.00107,402,58574,1
0.03231,0.03232,0.02049,0.02066,53,7954,1
0.00583,0.00583,0.00514,0.00566,167,915,1
0.04927,0.05157,0.04386,0.04583,13438,340026,1
0.00091,0.00125,6.00E-04,0.00118,101,14172,0
0.00042,0.00044,0.00041,0.00043,41,7811,1
7.00E-05,8.00E-05,7.00E-05,7.00E-05,171020,6709500,1
0.00174,0.00175,0.00125,0.00126,15,45642,1
0.24981,0.25238,0.23686,0.24049,37598,24980800,1
0.06722,0.07158,0.06722,0.07039,1,3721,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,1,1702,1
0.00847,0.0093,0.0083,0.00929,214,848761,1
0.00286,0.00298,0.00255,0.00272,2789,355186,1
0.0035,0.00418,0.00345,0.00345,131,63496,1
0.00132,0.00159,0.00121,0.00144,327,165609,0
0.02739,0.03014,0.02587,0.02702,188,108649,1
0.00296,0.00298,0.00257,0.00273,134824,561032,1
0.00175,0.00182,0.00134,0.00182,29,31406,1
0.00068,0.00074,0.00067,0.00068,54,10592,1
0.00035,0.00059,0.00034,0.00041,3,26965,1
0.08086,0.08089,0.05246,0.06195,7661,1879020,0
0.65124,0.66674,0.60447,0.60939,410,44089,0
0.01598,0.0187,0.01517,0.01852,122,1041570,1
0.05993,0.05995,0.05084,0.05457,222627,1887650,1
0.06215,0.06288,0.06012,0.06012,4838,41691,1
0.01583,0.0163,0.01362,0.01528,1337,239762,1
0.00061,0.00063,4.00E-04,0.00044,839,130372,1
2.00E-05,2.00E-05,1.00E-05,1.00E-05,7,242388,1
0.00051,0.00052,0.00046,0.00047,69,57639,1
0.01047,0.0148,0.00833,0.01108,2357,291039,1
0.0037,0.00925,0.00365,0.00911,1,2984,1
0.00013,0.00014,0.00013,0.00013,62,14545,1
0.05314,0.05375,0.04185,0.0479,9886,853026,1
0.33341,0.34156,0.32285,0.33758,679,29411,1
0.16744,0.32734,0.15951,0.18941,12900,1974610,0
0.02954,1.46,0.02655,1.46,1017,149025,1
0.00037,0.00063,0.00037,0.00063,12,1151,1
0.00016,0.00018,0.00016,0.00016,216,159382,1
4.00E-04,0.00043,0.00036,0.00038,90,8232,1
0.00023,0.00023,2.00E-04,2.00E-04,5,733,1
0.01312,0.01387,0.01312,0.01383,606,198094,1
3.41,3.58,2.77,3.14,2549,3493540,1
0.00638,0.00744,0.00432,0.00575,658,102999,1
0.00103,0.00107,0.00039,0.00039,9,31226,1
0.00015,0.00016,0.00015,0.00015,4,9598,1
0.00179,0.002,0.00137,0.002,876,150571,1
0.0146,0.01651,0.01458,0.01642,2,45016,1
0.00069,0.00075,0.00066,0.00069,17976,4208490,1
0.00085,0.00094,0.00083,0.00094,50,17365,0
0.00017,0.00018,0.00016,0.00017,214,113716,1
0.01056,0.01352,0.00998,0.01323,52052,332631,1
0.00399,0.00525,0.00399,0.00524,50,39318,0
0.00012,0.00013,0.00012,0.00013,1,710,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,4,28170,1
0.00032,0.00054,0.00032,0.00041,469,27146,1
0.07359,0.07858,0.07359,0.07826,8074,1218030,0
6.00E-05,8.00E-05,4.00E-05,7.00E-05,14,3830,1
0.00019,0.00029,0.00019,0.00029,14,9583,1
0.00011,0.00011,1.00E-04,1.00E-04,8,609,1
0.04656,0.04796,0.04608,0.04633,7272,836357,1
0.00031,0.00034,3.00E-04,0.00031,730,57410,1
0.00018,3.00E-04,0.00018,3.00E-04,84,89319,0
0.15487,0.15951,0.14139,0.14738,1013790,5163850,1
0.06993,0.07015,0.05065,0.06204,35,90647,0
2.00E-05,5.00E-05,2.00E-05,3.00E-05,6317,71738,1
0.01285,0.01399,0.00927,0.01002,441,50241,1
0.60726,0.63408,0.60352,0.61333,653316,8271830,0
0.00905,0.01278,0.00897,0.01098,704,46337,0
0.00768,0.00785,0.00725,0.00732,207,264103,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,154,65882,1
0.00203,0.00221,0.00202,0.0022,31,8441,1
0.05285,0.05494,0.05067,0.05494,1500,810131,1
0.00028,3.00E-04,0.00026,0.00027,5721,397693,1
0.01471,0.02111,0.01471,0.01741,2823,235457,1
0.00071,0.00078,0.00071,0.00076,3061,542680,1
0.00012,0.00013,0.00012,0.00012,502,158679,1
0.00075,0.00088,0.00075,0.00076,2261,230998,1
0.00015,0.00015,0.00014,0.00014,2,846,1
0.00076,0.00102,0.00072,0.00092,141,9377,1
0.04311,0.0436,0.0403,0.04105,95840,1358020,1
0.00133,0.00134,0.0011,0.00111,22,11272,1
0.00041,0.00051,0.00023,0.00024,10,14622,1
0.00061,0.00063,6.00E-04,0.00063,48,41192,1
0.02342,0.02582,0.02174,0.02174,2330,176629,1
0.00425,0.00612,0.00383,0.00491,570,35547,1
1.56,2.16,1.16,1.16,17185,867254,0
0.00089,0.00093,0.00071,0.00078,320,102224,1
0.00298,0.00303,0.00295,0.00297,3,19348,1
0.00206,0.00234,0.00198,0.00198,165,13686,1
15.65,16.6,15.1,16.53,988746,75973900,1
0.00146,0.00158,0.00129,0.0013,643,42214,1
0.02205,0.02213,0.02087,0.02087,451,1160700,1
0.00173,0.00207,0.0017,0.00193,169,25487,1
0.50686,0.86638,0.50556,0.86638,44,106519,1
0.74668,0.99294,0.71034,0.8978,860646,1542750,1
0.00943,0.00954,0.00912,0.00924,25250,9432990,1
0.00196,0.00197,0.00196,0.00197,1,4850,1
0.01207,0.01216,0.01154,0.01164,2,5567,1
0.16217,0.16377,0.14491,0.15426,189544,16688100,1
0.00345,0.00393,0.00268,0.00333,1059,71045,1
0.00023,0.00028,0.00023,0.00028,5,4120,1
0.01258,0.01408,0.01221,0.01295,384,63694,1
0.00187,0.00229,0.00186,0.00215,72852,218147,1
0.01438,0.01626,0.01438,0.0161,17,26321,1
0.0112,0.0118,0.01119,0.0117,30871,13635,0
0.00452,0.0046,0.00443,0.00458,22,145724,1
0.06287,0.14516,0.06287,0.12981,134071,404294,1
5.00E-05,8.00E-05,5.00E-05,5.00E-05,94,20482,1
0.00058,0.00183,0.00058,0.00144,651,2589970,1
0.00094,0.00094,0.00072,0.00072,7,6728,1
0.00163,0.00174,0.00161,0.00161,10,7435,1
0.00037,0.00068,0.00037,0.00047,50,6337,1
0.00821,0.00996,0.00788,0.00902,601,25578,1
0.41911,0.42327,0.37178,0.37385,190062,9256720,1
0.6553,0.8787,0.64404,0.8069,4316630,54930800,0
0.00045,0.00046,0.00041,0.00045,44,25769,0
3.00E-04,3.00E-04,0.00017,0.00017,10,8934,1
0.00024,0.00024,0.00022,0.00023,49,15174,1
2.00E-05,2.00E-05,1.00E-05,2.00E-05,2,1173,0
0.00067,0.00079,0.00063,0.00077,115,43356,1
0.00499,0.0072,0.00497,0.00682,1465,74204,1
0.01212,0.0168,0.01208,0.01506,32,73070,1
0.00349,0.00352,0.00325,0.00326,88,14545,1
0.0088,0.01001,0.0073,0.00841,54,9340,0
12.11,12.69,11.78,12.35,28598400,974784000,1
0.00084,0.00101,0.00083,0.00092,271,33658,1
0.08509,0.09213,0.07428,0.07834,46428,8568010,0
0.06556,0.06751,0.06429,0.06594,5385,808758,1
0.03627,0.04018,0.03245,0.03338,1379,42452,1
0.20416,0.22126,0.17036,0.19881,8756,965906,1
9.00E-05,9.00E-05,4.00E-05,4.00E-05,5,933,1
9.33,9.5,9.19,9.4,1900470,121268000,1
0.2236,0.22798,0.19405,0.19879,5586,5393640,1
0.00047,0.00048,0.00046,0.00047,117,188971,1
0.00078,0.00089,0.00077,0.00088,2,2009,0
0.01384,0.01453,0.01363,0.01452,713,351567,1
0.25235,0.25246,0.22872,0.22935,17742,169828,1
0.00021,0.00022,0.00021,0.00022,64,36515,1
0.00431,0.00443,0.00425,0.00431,72743,11090200,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,5,442,1
0.00014,0.00018,0.00012,0.00012,99,22260,1
0.03994,0.0426,0.03991,0.04019,1353,1111930,1
0.00036,0.00038,0.00036,0.00036,468,155432,1
0.18396,0.20662,0.18396,0.1973,10416,6925880,1
0.00078,0.00134,0.00058,0.00073,200,102952,1
0.00017,0.00017,0.00015,0.00015,2,486,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,33,380773,1
0.05693,0.05693,0.05386,0.05386,1364,251284,1
0.0011,0.00117,0.00102,0.00108,533,241391,1
0.03701,0.03833,0.01946,0.025,2943,26406,1
0.08743,0.09992,0.08743,0.09992,1,55689,1
0.10436,0.11975,0.09321,0.09451,71273,237736,1
0.00765,0.00833,0.00745,0.00756,100,45770,1
0.00017,0.00019,0.00017,0.00018,13,24343,1
0.01148,0.0115,0.01045,0.01045,12,1289550,1
5.00E-05,5.00E-05,2.00E-05,4.00E-05,518,491990,1
1.3,1.37,1.06,1.13,115913,5086050,1
0.00091,0.00092,0.00089,0.00089,15,4115,1
0.00034,0.00035,0.00032,0.00032,1,21899,1
0.00949,0.00987,0.00906,0.00984,778,148501,1
0.01502,0.01504,0.01298,0.01299,21,3698,1
8.00E-04,0.00095,0.00079,0.00092,1537,200153,1
0.00019,2.00E-04,0.00017,0.00019,4,13543,1
0.00538,0.00719,0.00457,0.00705,5,271564,1
0.5321,0.72824,0.51419,0.71846,7843,461062,1
1.16,1.24,1.1,1.11,3973,580749,1
1.17,1.27,1.13,1.2,479290,25403400,1
0.00072,0.00078,0.00071,0.00078,7543,261666,1
3.00E-05,4.00E-05,3.00E-05,4.00E-05,1,2806,1
0.00258,0.00342,0.00257,0.00342,255,82611,1
0.10058,0.1033,0.04952,0.05081,837,203696,0
0.00035,0.00038,0.00035,0.00036,151265,7907110,1
4.99,5.56,4.73,5.03,20786,2763620,1
0.00027,0.00034,0.00027,0.00033,16,38340,1
0.22456,0.22456,0.20379,0.21833,88774,22455700,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,151,13803,1
0.00922,0.01341,0.00872,0.01053,813,423962,0
0.01136,0.01179,0.01076,0.01096,13904,11362000,1
0.00173,0.00174,0.00169,0.00169,35768,11873200,1
0.43074,0.46527,0.43074,0.45829,19202,4448200,1
0.01051,0.01186,0.0083,0.01055,144,57770,1
0.97749,1.03,0.86016,0.95782,923,1233390,1
3.00E-05,4.00E-05,3.00E-05,3.00E-05,2230,398853,1
0.05437,0.07129,0.05437,0.05846,4179,888167,1
0.0024,0.00241,0.00188,0.0019,53,19547,1
0.00115,0.00119,0.00115,0.00118,1,8929,1
0.0131,0.01333,0.00857,0.01006,671,14040,0
5.00E-05,0.00028,4.00E-05,4.00E-05,4449,655289,1
0.00285,0.00298,0.00237,0.00294,13018,2852380,0
0.01084,0.01138,0.00854,0.00949,238675,7045480,0
0.03874,0.07117,0.03622,0.03804,278,151320,1
0.00129,0.00156,0.00124,0.0015,4515,477930,1
3.52,3.99,3.37,3.54,17163,9303140,1
57.45,57.45,45.18,50.05,82,2728990,0
0.00116,0.00121,0.00116,0.00117,20,15184,1
0.00027,0.00039,0.00024,0.00028,182,6994,1
0.00016,0.00016,0.00012,0.00012,42,11062,1
5.00E-04,5.00E-04,0.00045,0.00047,861,197244,1
0.00784,0.00819,0.00728,0.00748,8220,2988950,1
0.06569,0.15906,0.01294,0.15893,108,4546,1
0.04034,0.04403,0.03958,0.04021,16096,930919,1
0.04052,0.05447,0.03959,0.05429,395,51795,0
0.00037,0.00061,0.00035,0.00061,5226810,3495790,1
0.00243,0.00256,0.0024,0.00255,3,30109,1
9.00E-05,9.00E-05,9.00E-05,9.00E-05,1,523,1
0.00105,0.00107,0.00096,0.00097,33,7476,1
0.07662,0.08083,0.07168,0.07744,2197,500698,1
6.00E-05,6.00E-05,5.00E-05,6.00E-05,4,3804,1
0.00083,0.00083,8.00E-04,8.00E-04,14,19900,1
0.00133,0.00144,0.0013,0.00135,446,133220,1
0.00012,0.00014,1.00E-04,1.00E-04,294,13318,1
0.00729,0.00789,0.00667,0.00668,14,34167,1
0.02315,0.02327,0.02032,0.02191,5794,272597,1
0.06712,0.06972,0.06516,0.06971,4184,1635410,1
0.0019,0.0019,0.00181,0.00181,93,79911,0
0.07582,0.0916,0.07502,0.08244,1329,492393,1
0.00035,0.00042,0.00034,0.00038,262,177185,1
1.03,1.41,1.01,1.39,200,74885,1
0.3887,0.39132,0.3507,0.37318,10049,9539110,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,69,119005,1
1.55,1.63,1.3,1.56,1870,1968660,1
5.92,11.66,5.7,9.41,263665,15671700,1
0.00014,2.00E-04,0.00012,0.00012,136,102909,1
0.46133,0.54938,0.39395,0.41383,59227,1899660,1
0.06322,0.06589,0.05783,0.06142,3642,1754000,1
4.00E-04,4.00E-04,0.00033,0.00033,59,79225,0
2.00E-05,2.00E-05,2.00E-05,2.00E-05,854,1623870,1
0.00468,0.00484,0.00442,0.00442,80,81242,1
0.00026,3.00E-04,0.00025,0.00025,93,39599,1
0.00043,0.00046,0.00043,0.00044,254,84599,1
0.07692,0.08235,0.066,0.07899,3088,313325,1
3.74,4.96,3.72,4.38,194952,9814340,1
1.85,1.85,1.82,1.84,1026120,68126100,1
2.00E-04,0.00033,0.00018,0.00023,214,65876,1
0.00324,0.00377,0.00243,0.00246,1,1078,1
2.00E-05,2.00E-05,1.00E-05,1.00E-05,77,1244,1
3.00E-05,5.00E-05,3.00E-05,4.00E-05,12731,654171,1
0.00115,0.0017,0.00115,0.00149,14,5692,1
0.02537,0.02771,0.02409,0.02487,2688,3094130,0
0.00121,0.00135,0.00113,0.00113,9,15529,1
2.00E-05,3.00E-05,2.00E-05,2.00E-05,11,1532,1
3.00E-05,3.00E-05,2.00E-05,2.00E-05,1,2967,0
6.00E-05,6.00E-05,4.00E-05,6.00E-05,35,17945,1
0.27192,0.31255,0.26042,0.29207,5550,4431850,1
0.03954,0.04166,0.03949,0.04013,38,44308,1
0.00196,0.00222,0.00196,0.00221,29,3290,0
0.00133,0.00182,0.00133,0.00137,4,4315,1
1.57,1.65,1.49,1.64,1019880,156886000,1
0.00019,0.00037,0.00019,0.00021,87,667,0
0.00166,0.00182,0.00121,0.00146,40,106141,1
0.00014,0.00017,0.00014,0.00017,2,55437,1
2.33,2.39,1.77,1.97,5688,1284180,1
0.00089,0.00096,0.00063,0.00063,407,51247,1
0.40659,0.42997,0.37405,0.42075,22783,5911930,1
0.00013,0.00022,0.00011,0.00019,313,63363,0
0.13136,0.13882,0.09624,0.10579,706,143866,1
0.00082,0.00086,0.00064,0.00064,7,12925,1
0.59032,0.60224,0.58576,0.59801,21408,1770960,1
0.00069,0.00072,0.00064,0.00071,192,29316,1
0.00533,0.00542,0.00493,0.00502,246072,47930600,1
0.00474,0.00559,0.00469,0.00555,3,18853,1
5.00E-05,5.00E-05,1.00E-05,2.00E-05,592,1012790,1
0.00017,0.00017,0.00016,0.00016,11,128411,1
0.00817,0.00846,0.00753,0.00845,6,722,0
0.0249,0.02581,0.02451,0.02542,153,251,0
1.00E-05,1.00E-05,1.00E-05,1.00E-05,212,21295,1
3.00E-04,0.00038,3.00E-04,0.00032,12,3159,1
345.38,363.63,344.25,363.26,24205600,4655480000,1
0.00338,0.00493,0.00285,0.00493,19234,72766,1
0.00409,0.00413,0.00388,0.00396,219,142921,1
1.36,1.41,0.9979,1.35,154604,8957600,1
0.0089,0.01116,0.00885,0.01068,5,20274,1
0.00498,0.00636,0.00486,0.00583,112,216762,1
0.31999,0.33091,0.30399,0.32208,13436,4359420,0
0.16076,0.23787,0.16076,0.23787,466432,1248860,1
2.19,2.19,1.94,2.05,3259320,52847100,1
0.00147,0.00147,0.00121,0.00128,240,6645,1
0.06482,0.07008,0.04894,0.05168,5999,423702,1
0.00019,0.00026,0.00019,0.00026,2500,3542,0
0.00194,0.00207,0.00191,0.00205,362,483444,1
0.00207,0.0021,0.00206,0.00208,18784,11379400,1
0.01219,0.0124,0.01177,0.01196,48741,4878140,1
0.01677,0.01789,0.01571,0.01699,2670,749368,1
0.01819,0.0183,0.01127,0.01148,411,36117,1
1.00E-04,1.00E-04,1.00E-04,1.00E-04,8,5938,1
0.06267,0.06272,0.0301,0.03965,9,17327,1
0.04474,0.0448,0.03962,0.03967,297,106330,1
0.05727,0.05941,0.05169,0.05703,599,271534,1
0.02513,0.02563,0.02513,0.02561,293,1323870,1
0.02231,0.02231,0.00814,0.00817,13310,328764,1
0.18081,0.20297,0.17633,0.17664,1164,707076,1
0.01004,0.01504,0.00949,0.01004,493,343432,1
0.00024,0.00025,0.00024,0.00025,1,4199,1
43.14,44.82,39.68,42.31,12260100,307986000,1
2.00E-04,0.00021,0.00019,2.00E-04,39,5121,1
0.00071,0.00082,0.00064,0.00076,386,30172,1
0.00475,0.00553,0.0047,0.00545,2,7150,1
0.01475,0.01498,0.01451,0.01454,176,57921,1
0.02848,0.03806,0.01867,0.03561,595,27129,0
0.08892,0.09359,0.08603,0.09102,46,37232,1
0.0014,0.00141,0.00131,0.00131,60,64403,1
0.00068,0.00069,0.00032,0.00032,48,15726,1
0.00179,0.0019,0.00172,0.00175,534,446449,1
0.36562,0.39041,0.33819,0.36872,36461,5964470,1
0.0017,0.00185,0.00161,0.00161,8,4167,1
0.00031,0.00032,0.00028,0.00028,16,24503,1
4.00E-05,5.00E-05,4.00E-05,5.00E-05,1,3776,0
0.03448,0.03523,0.03403,0.03433,342,221313,1
0.08347,0.11889,0.08347,0.10019,112269,10105100,1
0.00014,0.00056,0.00014,0.00031,181,2676,1
0.00061,0.00083,0.00061,0.00062,5,2791,1
0.00029,0.00029,0.00018,0.00019,23,19189,1
5.00E-05,5.00E-05,5.00E-05,5.00E-05,8,54996,1
0.00073,0.00075,0.00073,0.00074,1,28448,1
0.00118,0.00121,0.00099,0.00102,17,7544,1
0.00016,0.00019,0.00016,0.00019,24,23599,1
0.00027,0.00028,0.00017,0.00025,70909,1644360,1
0.04892,0.05722,0.04806,0.05303,224566,2946300,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,1925,873684,1
0.03484,0.04528,0.03454,0.03762,44,13276,1
0.02975,0.03312,0.01882,0.03131,2815,2980710,1
0.00448,0.00451,0.00442,0.00448,18,74,1
0.00034,0.00055,3.00E-04,0.00053,13,4306,1
0.01407,0.01436,0.01181,0.01245,546,559219,1
0.00011,0.00013,0.00011,0.00012,3,6989,1
0.00511,0.00572,0.00488,0.00525,977,61607,1
0.004,0.00402,0.00246,0.00251,23,519963,0
2.00E-05,4.00E-05,2.00E-05,4.00E-05,10,5050,1
0.00049,0.00061,0.00046,0.00047,11,47134,1
0.00502,0.00518,0.00164,0.00166,45,90285,1
0.02284,0.02296,0.01516,0.01597,113,392135,1
6.00E-04,0.00073,0.00059,0.00072,12,2688640,1
1.62,1.67,1.6,1.66,17190,10744100,1
0.00182,0.00182,0.00118,0.00148,46,18505,1
0.07249,0.08183,0.07114,0.0788,19588,1062680,1
0.00012,0.00014,0.00012,0.00013,647,56932,1
0.02019,0.02748,0.02019,0.02573,33,424005,1
0.02642,0.02672,0.02353,0.0249,11046,1831440,0
0.01743,0.01753,0.01577,0.0158,4,916188,1
0.00026,0.00045,0.00018,0.00032,1036,21763,1
0.02567,0.02737,0.019,0.02227,55,11697,0
0.00456,0.00466,0.00453,0.00464,1,1110,1
0.00013,0.00026,0.00013,0.00026,106,18494,1
9.00E-05,9.00E-05,8.00E-05,9.00E-05,12,70304,1
0.00699,0.00801,0.00659,0.00672,50,33887,1
9.00E-04,0.00131,9.00E-04,0.00115,73,9426,1
0.00279,0.00301,0.00212,0.00212,11,69002,1
1049.21,1061.1,1046.96,1054.42,99073500,16964800000,1
0.01153,0.01608,0.0104,0.016,5557,70857,1
0.6131,0.62042,0.39029,0.48379,562655,3397780,1
0.00865,0.00999,0.00696,0.00768,13961,470827,1
0.91514,1.47,0.8512,1.47,36369,1174660,1
0.00012,0.00012,6.00E-05,6.00E-05,75,7384,1
0.63522,0.77438,0.60992,0.77438,220190,2478100,1
0.00073,0.00074,0.00071,0.00072,15664,1242570,1
0.0771,0.0779,0.06412,0.06497,407756,25546500,0
2.00E-04,0.00023,2.00E-04,0.00021,103,58921,1
3.33,3.54,2.63,2.91,52679,8806220,1
0.03353,0.03428,0.03328,0.03396,4972610,1258400000,1
0.06905,0.06941,0.05348,0.05358,165,3418,1
1.00E-04,0.00012,9.00E-05,1.00E-04,6,46359,1
6.83,6.83,6.36,6.41,19609300,625436000,1
0.0212,0.02121,0.01575,0.01919,51,16743,1
0.00344,0.00354,0.00334,0.00343,4,23265,1
0.00116,0.00137,0.00109,0.00124,9437,235449,1
0.0081,0.00906,0.0081,0.0086,369,189219,1
0.00011,0.00011,1.00E-04,1.00E-04,10,9139,1
0.00047,0.00049,0.00041,0.00042,4,1411,1
0.01792,0.01907,0.01752,0.01778,312,240829,1
0.45881,0.4672,0.42911,0.45225,2764,535321,1
5.00E-05,5.00E-05,5.00E-05,5.00E-05,1,2047,1
0.00089,0.00111,0.00089,0.00097,21,7448,1
0.00025,0.00042,0.00025,0.00025,1,3257,1
0.00055,6.00E-04,0.00051,0.00051,124,33403,1
0.00034,0.00036,0.00034,0.00034,2,3015,1
0.10077,0.21959,0.09842,0.14863,120050,1806010,1
1.00E-05,2.00E-05,1.00E-05,1.00E-05,2506,274271,1
2.00E-05,2.00E-05,2.00E-05,2.00E-05,2,3015,1
0.01059,0.01074,0.00981,0.01039,1018,1041100,1
0.00031,0.00032,0.00029,3.00E-04,61,192484,1
0.12262,0.18677,0.12246,0.13326,15768,1331770,1
0.00028,0.00031,0.00027,0.00029,104,38970,1
0.05848,0.06117,0.05099,0.05152,1535,386768,1
0.06392,0.06408,0.06075,0.06178,2830,1884590,1
0.39097,0.39865,0.37485,0.39015,13449,3963690,1
0.03838,0.03896,0.03383,0.03639,4140,578645,1
0.00021,0.00026,2.00E-04,0.00025,753,65283,1
6.00E-04,0.00072,0.00056,0.00059,50,32821,0
3.00E-05,3.00E-05,2.00E-05,2.00E-05,130,546339,1
0.42781,0.45345,0.3838,0.40254,90754,10453300,1
0.00646,0.00917,0.00561,0.00561,10,1678,1
7.00E-04,0.00071,0.00069,0.00069,1,9028,1
0.95034,0.98337,0.94625,0.96254,2778,2026620,1
0.00015,0.00018,0.00015,0.00015,104,17349,1
9.00E-05,0.00016,9.00E-05,0.00014,1,983,1
0.00159,0.00204,0.00146,0.00151,12,7191,1
0.06191,0.06314,0.05383,0.0612,3529,1595890,1
0.00046,0.00046,0.00043,0.00044,530,258424,1
0.00314,0.00331,0.00113,0.0019,312,204612,1
0.13897,0.14247,0.10952,0.12911,50962,3803750,1
2.00E-05,3.00E-05,2.00E-05,3.00E-05,403,34241,1
0.02332,0.02377,0.02193,0.02193,1245,608543,1
0.03068,0.03068,0.0279,0.02791,51,77075,1
0.00051,0.00052,5.00E-04,5.00E-04,1,56,1
0.00352,0.00444,0.00341,0.00389,18,59664,1
0.03047,0.0857,0.02988,0.04812,21838,60743,1
0.00201,0.00203,0.00198,0.002,23793,2094120,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,447,455119,1
3.00E-05,4.00E-05,3.00E-05,3.00E-05,1,2486,1
0.01515,0.02315,0.0138,0.01477,237,122228,0
0.00058,0.00082,0.00056,6.00E-04,20,11779,1
1.00E-05,1.00E-05,1.00E-05,1.00E-05,28,515,1
0.00331,0.00348,0.00327,0.00328,36,57927,1
0.82909,0.86471,0.69691,0.70346,31966,2935980,1
6.00E-05,6.00E-05,6.00E-05,6.00E-05,4,8410,1
3.00E-05,3.00E-05,3.00E-05,3.00E-05,37,747054,1
0.00173,0.00425,0.00168,0.00344,119518,365369,1
0.0079,0.0079,0.00683,0.00695,6504,137148,1
0.81646,0.8544,0.65387,0.68157,34393300,81646400,0
0.00019,0.00041,0.00019,0.00035,77,1761,1
1.00E-04,1.00E-04,8.00E-05,8.00E-05,102,13810,1
2.00E-05,3.00E-05,1.00E-05,1.00E-05,5470,16729,0
0.03383,0.03682,0.03239,0.03286,231986,5219650,0
0.03499,0.0362,0.03245,0.03335,3236,924694,1
0.00028,0.00028,0.00024,0.00025,46,21724,1
0.00096,0.0013,0.00096,0.00109,130,11920,1
3.00E-05,3.00E-05,1.00E-05,1.00E-05,72,527646,0
0.00017,0.00055,0.00017,0.00054,6,10910,1
0.01186,0.01464,0.01161,0.01332,289,64745,1
0.03866,0.04266,0.03677,0.04114,118171,2104620,1
2.00E-05,3.00E-05,2.00E-05,3.00E-05,197,10424,1
9.00E-05,9.00E-05,8.00E-05,9.00E-05,12,27306,1
6.00E-05,7.00E-05,5.00E-05,5.00E-05,1121,134161,1
0.00016,0.00016,0.00015,0.00016,87,106708,1
0.00127,0.00174,0.00126,0.0017,131,11975,1
0.21532,0.25938,0.20796,0.25256,172,30301,1
1.18,1.3,1.09,1.18,30472,4803300,1
0.32648,0.32708,0.24639,0.28025,221,223411,1
0.00038,0.00039,0.00029,3.00E-04,18,1895,1
0.00092,0.00092,0.00075,0.00084,28,17248,1
0.04268,0.0427,0.03582,0.0359,892,163895,1
4.00E-05,4.00E-05,2.00E-05,3.00E-05,15631,318812,1
0.00023,0.00023,0.00017,0.00019,60,180944,1
0.00043,0.00044,0.00043,0.00044,1,10443,1
7.00E-04,0.00113,0.00066,0.00066,322,28310,1
0.00367,0.00387,0.00341,0.00347,531,283427,1
0.99613,1.02,0.98639,1.01,7396,135078,1
0.00104,0.00104,0.00088,0.00092,1377,221637,1
3.00E-05,4.00E-05,3.00E-05,4.00E-05,74,523369,0
0.09165,0.16972,0.06871,0.09303,791,916512,0
0.0046,0.00462,0.00411,0.00425,61,56458,1
0.05302,0.05333,0.04528,0.04654,468,35383,1
0.17272,0.17572,0.16489,0.17284,1133,1495460,1
0.00033,0.00037,0.00033,0.00035,4,2757,1
0.00757,0.00821,0.00753,0.00762,12,260421,1
0.00092,0.00096,0.00083,0.00086,1042,106650,1
6.00E-05,7.00E-05,5.00E-05,6.00E-05,95,8070,1
0.00111,0.0013,0.00085,0.001,127,11651,1
0.00095,0.00104,0.00095,0.00097,5,5036,1
0.00586,0.00622,0.00492,0.00581,692,59462,1
0.00925,0.00945,0.00793,0.00848,307,216692,1
0.00038,0.00038,0.00037,0.00037,11,192015,1
0.01593,0.02981,0.01579,0.02849,3138,53612,1
0.00593,0.00596,0.00299,0.00302,43,34324,1
4.00E-04,4.00E-04,3.00E-04,3.00E-04,52,2819,1
0.04596,0.05177,0.0371,0.0473,4027,56069,1
0.00044,0.00045,0.00033,0.00033,71,51656,1
0.00162,0.00178,0.0016,0.00162,979,80978,1
0.00086,0.0014,0.00069,0.00139,374,10204,1
0.00399,0.00455,0.0035,0.00357,838,430800,1
0.0068,0.00751,0.0068,0.00741,31,22728,1
0.00733,0.00752,0.0073,0.00741,31,10441,1
0.00807,0.00823,0.00758,0.00774,4470,139969,1
0.00448,0.00449,0.00255,0.00269,52,26361,0
1.00E-05,1.00E-05,1.00E-05,1.00E-05,395,124676,1
0.55016,0.64709,0.10103,0.43458,4407,81196,1
0.02986,0.03019,0.02923,0.02989,1,245350,1
3.00E-05,3.00E-05,2.00E-05,2.00E-05,116,35800,1
1.1,1.11,1.05,1.1,1617,2899830,1
0.02537,0.02635,0.02436,0.02623,61,2819,1
0.0395,0.04257,0.03902,0.04092,22947,259627,0
0.00818,0.00865,0.00817,0.00833,638,95970,1
0.01254,0.01292,0.01123,0.01128,702819,3869890,1
3.00E-05,3.00E-05,3.00E-05,3.00E-05,6,51005,1
6.00E-05,6.00E-05,5.00E-05,5.00E-05,2834,10656200,1
0.00041,0.00041,0.00037,0.00039,6,404720,0
