open,high,low,close,volume,market,viable,predicted
11.23,11.5,10.94,11.0,13393900,960008000.0,1,0.8876404494382022
0.00165,0.0018399999999999998,0.00141,0.00151,4,13369.0,1,0.9036697247706422
0.010920000000000001,0.01149,0.010740000000000001,0.01083,37745,10917400.0,1,0.8876404494382022
0.11963,0.12395999999999999,0.11385,0.11728,6753,1709270.0,1,0.8876404494382022
0.00054,0.0007700000000000001,0.00054,0.0007700000000000001,1,44484.0,0,0.9036697247706422
0.00058,0.00063,0.00054,0.0006,93,2650.0,1,0.9036697247706422
0.00884,0.00885,0.00704,0.00778,22977,672900.0,1,0.9036697247706422
0.0008300000000000001,0.0008900000000000001,0.0008300000000000001,0.0008900000000000001,4,1398.0,0,0.9036697247706422
0.09786,0.10557000000000001,0.09066,0.10557000000000001,12,9631.0,1,0.8876404494382022
0.0003,0.00033,0.00029,0.0003,42,6177.0,1,0.9036697247706422
334.66,390.46,302.14,307.09,867,14056.0,1,0.8476263399693721
0.01176,0.01254,0.01142,0.01184,3749,96591.0,1,0.8876404494382022
0.0018,0.0018100000000000002,0.0016699999999999998,0.0017,16,82494.0,1,0.9036697247706422
0.00064,0.00067,0.00058,0.00058,276,62720.0,1,0.9036697247706422
0.00049,0.0008699999999999999,0.00042,0.0005200000000000001,1841,99822.0,0,0.9036697247706422
0.03358,0.0358,0.027719999999999998,0.03522,276,312220.0,1,0.8876404494382022
0.12853,0.1472,0.12168,0.13881,1997,1763050.0,1,0.8876404494382022
0.0007700000000000001,0.00095,0.0007700000000000001,0.0009400000000000001,11,16669.0,1,0.9036697247706422
0.00164,0.00182,0.00151,0.00165,233,59715.0,1,0.9036697247706422
0.01431,0.021419999999999998,0.012819999999999998,0.0181,701,16433.0,0,0.8876404494382022
1.83,1.86,1.76,1.82,465,353877.0,1,0.8876404494382022
2e-05,2.9999999999999997e-05,2e-05,2.9999999999999997e-05,1445,270073.0,1,0.8936781609195402
0.0173,0.0173,0.016059999999999998,0.01629,123006,43203700.0,1,0.8876404494382022
0.00391,0.004,0.00285,0.00317,35,47095.0,1,0.9036697247706422
0.03255,0.03355,0.03094,0.03216,33544,2451430.0,1,0.8876404494382022
0.0015,0.00185,0.0015,0.00151,150,41702.0,1,0.9036697247706422
0.02943,0.03162,0.02531,0.02862,1027,558974.0,1,0.8876404494382022
0.00054,0.00055,0.00032,0.00053,89,3417.0,1,0.9036697247706422
0.00062,0.00064,0.0005099999999999999,0.00056,384,74779.0,1,0.9036697247706422
0.4539,0.49037,0.37129,0.37984,4330,111605.0,1,0.8876404494382022
0.00225,0.00355,0.0017800000000000001,0.0024100000000000002,171,6060.0,1,0.9036697247706422
0.0002,0.00021,0.00016999999999999999,0.00016999999999999999,40,7383.0,1,0.8936781609195402
0.22963000000000003,0.22981999999999997,0.20253,0.22726,254841,21740400.0,0,0.8876404494382022
0.00109,0.0011,0.00081,0.0011,84,6948.0,1,0.9036697247706422
0.19607,0.20524,0.18703,0.19386,2068,413764.0,1,0.8876404494382022
0.0018100000000000002,0.00187,0.0015300000000000001,0.00155,2686,158989.0,1,0.9036697247706422
0.84131,0.97685,0.82216,0.9143399999999999,27716,1739490.0,1,0.8876404494382022
0.00022999999999999998,0.00022999999999999998,0.00022,0.00022999999999999998,2,1192.0,1,0.9036697247706422
0.0917,0.11323,0.08835,0.08865,683,1939830.0,0,0.8876404494382022
0.02404,0.028689999999999997,0.01323,0.01326,1384,281506.0,1,0.8876404494382022
0.04048,0.059410000000000004,0.036410000000000005,0.05221,11217,144741.0,1,0.8876404494382022
58.02,59.11,57.01,58.95,9,68246.0,1,0.8476263399693721
0.0009599999999999999,0.0009599999999999999,0.0009599999999999999,0.0009599999999999999,3,20269.0,1,0.9036697247706422
0.0036799999999999997,0.00373,0.00317,0.00318,89,69522.0,1,0.9036697247706422
0.00124,0.0013,0.00124,0.0013,9,29334.0,1,0.9036697247706422
5.9999999999999995e-05,9e-05,5.9999999999999995e-05,8e-05,5,1857.0,0,0.8936781609195402
1e-05,2e-05,1e-05,1e-05,1427,383102.0,1,0.8936781609195402
0.026369999999999998,0.02707,0.0262,0.02648,6356,1981830.0,1,0.8876404494382022
0.00349,0.00394,0.0014,0.00238,507,1325670.0,1,0.9036697247706422
0.00044,0.00044,0.00026000000000000003,0.00026000000000000003,1,5620.0,1,0.9036697247706422
0.00121,0.00122,0.0012,0.00122,1,1038.0,1,0.9036697247706422
0.00105,0.0027300000000000002,0.0007099999999999999,0.0016300000000000002,3502,111319.0,0,0.9036697247706422
0.019459999999999998,0.0201,0.00953,0.00953,2,21315.0,1,0.8876404494382022
0.00021,0.00021,0.0002,0.0002,53,96284.0,1,0.9036697247706422
0.00011999999999999999,0.00014,0.00011,0.00013000000000000002,67,21257.0,1,0.8936781609195402
0.00257,0.00259,0.00231,0.0023899999999999998,234,67649.0,1,0.9036697247706422
5e-05,5e-05,5e-05,5e-05,2,1825.0,1,0.8936781609195402
0.79381,0.79803,0.6785,0.7095199999999999,5862,759703.0,1,0.8876404494382022
0.00025,0.00032,0.00025,0.00031,6,12125.0,1,0.9036697247706422
0.00031,0.00045999999999999996,0.00025,0.00045,3,990.0,1,0.9036697247706422
0.67602,0.70708,0.45824,0.61456,7363,1082360.0,0,0.8876404494382022
0.22934000000000002,0.24176,0.22934000000000002,0.23256999999999997,5418,472421.0,1,0.8876404494382022
0.02221,0.02263,0.022000000000000002,0.02213,3,44213.0,1,0.8876404494382022
0.0048,0.00619,0.00468,0.0061600000000000005,99,53840.0,1,0.9036697247706422
1.43,1.8,1.22,1.52,8335,7757820.0,0,0.8876404494382022
0.00385,0.00398,0.0034,0.0039700000000000004,106,6545.0,1,0.9036697247706422
0.00595,0.010740000000000001,0.00595,0.00978,80,27721.0,1,0.9036697247706422
0.15619,0.16259,0.13394,0.13921,2005,1020370.0,1,0.8876404494382022
0.00466,0.0046700000000000005,0.0034799999999999996,0.0038200000000000005,31,304204.0,1,0.9036697247706422
0.42565,0.42991,0.41798,0.42367,12633,5979760.0,1,0.8876404494382022
0.00134,0.0018100000000000002,0.00134,0.0013800000000000002,5905,13094.0,1,0.9036697247706422
0.00073,0.00074,0.00073,0.00073,6,16072.0,1,0.9036697247706422
108.58,113.05,91.67,101.54,40,7695.0,1,0.8476263399693721
0.00106,0.00156,0.00091,0.00091,293,13138.0,1,0.9036697247706422
0.0015199999999999999,0.0017100000000000001,0.00132,0.00158,663,105526.0,1,0.9036697247706422
8e-05,8e-05,8e-05,8e-05,1,1651.0,1,0.8936781609195402
0.01612,0.01612,0.013880000000000002,0.01433,6399,279776.0,1,0.8876404494382022
1e-05,1e-05,1e-05,1e-05,1422,546710.0,1,0.8936781609195402
0.00101,0.00101,0.00062,0.00081,596,74670.0,1,0.9036697247706422
0.69713,0.81106,0.63295,0.7951600000000001,416260,15858500.0,1,0.8876404494382022
0.0015199999999999999,0.00223,0.00149,0.00185,36,133243.0,1,0.9036697247706422
8e-05,8e-05,8e-05,8e-05,3,14612.0,1,0.8936781609195402
0.00518,0.005229999999999999,0.0042899999999999995,0.0042899999999999995,26,17515.0,1,0.9036697247706422
0.01375,0.01436,0.01208,0.01431,204,720988.0,1,0.8876404494382022
0.013980000000000001,0.014769999999999998,0.012790000000000001,0.014169999999999999,174,33728.0,1,0.8876404494382022
0.00285,0.00285,0.0012699999999999999,0.00144,33,326480.0,1,0.9036697247706422
0.01616,0.01625,0.0154,0.01553,1734,525718.0,1,0.8876404494382022
0.01641,0.021419999999999998,0.014219999999999998,0.0152,98,63693.0,1,0.8876404494382022
0.58895,0.59309,0.51571,0.5362,2977,1548210.0,1,0.8876404494382022
0.02773,0.03413,0.027469999999999998,0.029539999999999997,2138,56838.0,1,0.8876404494382022
25.24,26.97,24.41,26.83,805756,17922200.0,0,0.8476263399693721
0.00625,0.006520000000000001,0.004520000000000001,0.004520000000000001,411,44215.0,1,0.9036697247706422
0.00011,0.00011999999999999999,8e-05,8e-05,4,2000.0,1,0.8936781609195402
0.03279,0.03453,0.03279,0.03424,42,319301.0,1,0.8876404494382022
0.00406,0.00425,0.00379,0.0038299999999999996,68194,14598100.0,1,0.9036697247706422
2.9999999999999997e-05,4e-05,2e-05,2e-05,152,9491.0,1,0.8936781609195402
28848.2,29389.9,27753.0,27753.0,9,7286.0,1,0.8476263399693721
76.06,91.04,76.06,78.91,537,89511.0,1,0.8476263399693721
0.06613,0.07036,0.06602999999999999,0.06673,211,125935.0,1,0.8876404494382022
816.07,841.49,816.07,840.0,18052700,10018200000.0,1,0.8476263399693721
0.006490000000000001,0.0081,0.00621,0.00795,994,27251.0,1,0.9036697247706422
8e-05,8e-05,5e-05,7e-05,878,983332.0,1,0.8936781609195402
1e-05,1e-05,1e-05,1e-05,2,64904.0,1,0.8936781609195402
4e-05,4e-05,4e-05,4e-05,13,21273.0,1,0.8936781609195402
0.009179999999999999,0.00927,0.007679999999999999,0.00848,14,13337.0,1,0.9036697247706422
0.00295,0.0030399999999999997,0.0022600000000000003,0.00238,53,40300.0,0,0.9036697247706422
0.0321,0.03644,0.0321,0.0349,762,171442.0,1,0.8876404494382022
0.0006,0.0007,0.0006,0.00065,1,1295.0,1,0.9036697247706422
9e-05,0.0001,8e-05,8e-05,648,3152.0,1,0.8936781609195402
0.0007599999999999999,0.0008699999999999999,0.00055,0.00078,11,1863.0,1,0.9036697247706422
0.0008699999999999999,0.00101,0.0008300000000000001,0.0009,16045,86456.0,0,0.9036697247706422
0.006679999999999999,0.00971,0.00605,0.00606,13,31342.0,1,0.9036697247706422
0.00063,0.00065,0.00062,0.00065,16,2407.0,1,0.9036697247706422
2.9999999999999997e-05,2.9999999999999997e-05,2e-05,2e-05,169,49191.0,1,0.8936781609195402
4e-05,4e-05,2.9999999999999997e-05,4e-05,22,2492.0,1,0.8936781609195402
0.00108,0.00109,0.00101,0.00109,18,25806.0,1,0.9036697247706422
8e-05,9e-05,8e-05,8e-05,5611,571964.0,1,0.8936781609195402
0.00365,0.00371,0.00231,0.00339,533,45811.0,1,0.9036697247706422
0.0014199999999999998,0.00243,0.00044,0.00045,75,58432.0,1,0.9036697247706422
0.0013599999999999999,0.00137,0.0013599999999999999,0.0013599999999999999,28,969.0,0,0.9036697247706422
0.00115,0.00119,0.00107,0.00107,402,58574.0,1,0.9036697247706422
0.032310000000000005,0.03232,0.02049,0.020659999999999998,53,7954.0,1,0.8876404494382022
0.00583,0.00583,0.00514,0.00566,167,915.0,1,0.9036697247706422
0.04927,0.051570000000000005,0.04386,0.04583,13438,340026.0,1,0.8876404494382022
0.00091,0.00125,0.0006,0.00118,101,14172.0,0,0.9036697247706422
0.00042,0.00044,0.00041,0.00043,41,7811.0,1,0.9036697247706422
7e-05,8e-05,7e-05,7e-05,171020,6709500.0,1,0.8936781609195402
0.0017399999999999998,0.00175,0.00125,0.00126,15,45642.0,1,0.9036697247706422
0.24981,0.25238,0.23686,0.24049,37598,24980800.0,1,0.8876404494382022
0.06722,0.07157999999999999,0.06722,0.07039,1,3721.0,1,0.8876404494382022
2e-05,2e-05,2e-05,2e-05,1,1702.0,1,0.8936781609195402
0.00847,0.0093,0.0083,0.009290000000000001,214,848761.0,1,0.9036697247706422
0.00286,0.00298,0.00255,0.0027199999999999998,2789,355186.0,1,0.9036697247706422
0.0035,0.00418,0.00345,0.00345,131,63496.0,1,0.9036697247706422
0.00132,0.00159,0.00121,0.00144,327,165609.0,0,0.9036697247706422
0.027389999999999998,0.030139999999999997,0.025869999999999997,0.02702,188,108649.0,1,0.8876404494382022
0.00296,0.00298,0.00257,0.0027300000000000002,134824,561032.0,1,0.9036697247706422
0.00175,0.00182,0.00134,0.00182,29,31406.0,1,0.9036697247706422
0.0006799999999999999,0.00074,0.00067,0.0006799999999999999,54,10592.0,1,0.9036697247706422
0.00035,0.00059,0.00033999999999999997,0.00041,3,26965.0,1,0.9036697247706422
0.08086,0.08089,0.05246,0.06195,7661,1879020.0,0,0.8876404494382022
0.6512399999999999,0.66674,0.60447,0.60939,410,44089.0,0,0.8876404494382022
0.01598,0.0187,0.01517,0.01852,122,1041570.0,1,0.8876404494382022
0.05993,0.05995,0.050839999999999996,0.05457000000000001,222627,1887650.0,1,0.8876404494382022
0.06215,0.06287999999999999,0.06012000000000001,0.06012000000000001,4838,41691.0,1,0.8876404494382022
0.01583,0.0163,0.013619999999999998,0.015280000000000002,1337,239762.0,1,0.8876404494382022
0.00061,0.00063,0.0004,0.00044,839,130372.0,1,0.9036697247706422
2e-05,2e-05,1e-05,1e-05,7,242388.0,1,0.8936781609195402
0.0005099999999999999,0.0005200000000000001,0.00045999999999999996,0.00047000000000000004,69,57639.0,1,0.9036697247706422
0.01047,0.0148,0.008329999999999999,0.01108,2357,291039.0,1,0.7142857142857143
0.0037,0.00925,0.00365,0.00911,1,2984.0,1,0.9036697247706422
0.00013000000000000002,0.00014,0.00013000000000000002,0.00013000000000000002,62,14545.0,1,0.8936781609195402
0.05314,0.05375,0.04185,0.0479,9886,853026.0,1,0.8876404494382022
0.33341,0.34156,0.32285,0.33758,679,29411.0,1,0.8876404494382022
0.16744,0.32734,0.15950999999999999,0.18941,12900,1974610.0,0,0.8876404494382022
0.029539999999999997,1.46,0.02655,1.46,1017,149025.0,1,0.8876404494382022
0.00037,0.00063,0.00037,0.00063,12,1151.0,1,0.9036697247706422
0.00016,0.00018,0.00016,0.00016,216,159382.0,1,0.8936781609195402
0.0004,0.00043,0.00036,0.00037999999999999997,90,8232.0,1,0.9036697247706422
0.00022999999999999998,0.00022999999999999998,0.0002,0.0002,5,733.0,1,0.9036697247706422
0.01312,0.013869999999999999,0.01312,0.01383,606,198094.0,1,0.8876404494382022
3.41,3.58,2.77,3.14,2549,3493540.0,1,0.8876404494382022
0.006379999999999999,0.00744,0.00432,0.00575,658,102999.0,1,0.9036697247706422
0.00103,0.00107,0.00039,0.00039,9,31226.0,1,0.9036697247706422
0.00015,0.00016,0.00015,0.00015,4,9598.0,1,0.8936781609195402
0.00179,0.002,0.00137,0.002,876,150571.0,1,0.9036697247706422
0.0146,0.01651,0.014580000000000001,0.01642,2,45016.0,1,0.8876404494382022
0.0006900000000000001,0.00075,0.00066,0.0006900000000000001,17976,4208490.0,1,0.9036697247706422
0.00085,0.0009400000000000001,0.0008300000000000001,0.0009400000000000001,50,17365.0,0,0.9036697247706422
0.00016999999999999999,0.00018,0.00016,0.00016999999999999999,214,113716.0,1,0.8936781609195402
0.01056,0.013519999999999999,0.00998,0.01323,52052,332631.0,1,0.8876404494382022
0.00399,0.00525,0.00399,0.00524,50,39318.0,0,0.9036697247706422
0.00011999999999999999,0.00013000000000000002,0.00011999999999999999,0.00013000000000000002,1,710.0,1,0.8936781609195402
1e-05,1e-05,1e-05,1e-05,4,28170.0,1,0.8936781609195402
0.00032,0.00054,0.00032,0.00041,469,27146.0,1,0.9036697247706422
0.07359,0.07858,0.07359,0.07826,8074,1218030.0,0,0.8876404494382022
5.9999999999999995e-05,8e-05,4e-05,7e-05,14,3830.0,1,0.8936781609195402
0.00018999999999999998,0.00029,0.00018999999999999998,0.00029,14,9583.0,1,0.8936781609195402
0.00011,0.00011,0.0001,0.0001,8,609.0,1,0.8936781609195402
0.046560000000000004,0.04796,0.04608,0.04633,7272,836357.0,1,0.8876404494382022
0.00031,0.00033999999999999997,0.0003,0.00031,730,57410.0,1,0.9036697247706422
0.00018,0.0003,0.00018,0.0003,84,89319.0,0,0.8936781609195402
0.15487,0.15950999999999999,0.14139000000000002,0.14737999999999998,1013790,5163850.0,1,0.8876404494382022
0.06992999999999999,0.07015,0.05065,0.06204,35,90647.0,0,0.8876404494382022
2e-05,5e-05,2e-05,2.9999999999999997e-05,6317,71738.0,1,0.8936781609195402
0.01285,0.01399,0.00927,0.010020000000000001,441,50241.0,1,0.8876404494382022
0.60726,0.63408,0.60352,0.61333,653316,8271830.0,0,0.8876404494382022
0.00905,0.01278,0.00897,0.01098,704,46337.0,0,0.9036697247706422
0.007679999999999999,0.00785,0.00725,0.00732,207,264103.0,1,0.9036697247706422
1e-05,1e-05,1e-05,1e-05,154,65882.0,1,0.8936781609195402
0.00203,0.00221,0.00202,0.0022,31,8441.0,1,0.9036697247706422
0.05285,0.054939999999999996,0.05067,0.054939999999999996,1500,810131.0,1,0.8876404494382022
0.00028,0.0003,0.00026000000000000003,0.00027,5721,397693.0,1,0.9036697247706422
0.014709999999999999,0.02111,0.014709999999999999,0.01741,2823,235457.0,1,0.8876404494382022
0.0007099999999999999,0.00078,0.0007099999999999999,0.0007599999999999999,3061,542680.0,1,0.9036697247706422
0.00011999999999999999,0.00013000000000000002,0.00011999999999999999,0.00011999999999999999,502,158679.0,1,0.8936781609195402
0.00075,0.00088,0.00075,0.0007599999999999999,2261,230998.0,1,0.9036697247706422
0.00015,0.00015,0.00014,0.00014,2,846.0,1,0.8936781609195402
0.0007599999999999999,0.0010199999999999999,0.00072,0.0009199999999999999,141,9377.0,1,0.9036697247706422
0.04311,0.0436,0.0403,0.04105,95840,1358020.0,1,0.8876404494382022
0.00133,0.00134,0.0011,0.0011099999999999999,22,11272.0,1,0.9036697247706422
0.00041,0.0005099999999999999,0.00022999999999999998,0.00023999999999999998,10,14622.0,1,0.9036697247706422
0.00061,0.00063,0.0006,0.00063,48,41192.0,1,0.9036697247706422
0.02342,0.02582,0.02174,0.02174,2330,176629.0,1,0.8876404494382022
0.00425,0.0061200000000000004,0.0038299999999999996,0.00491,570,35547.0,1,0.9036697247706422
1.56,2.16,1.16,1.16,17185,867254.0,0,0.8876404494382022
0.0008900000000000001,0.00093,0.0007099999999999999,0.00078,320,102224.0,1,0.9036697247706422
0.00298,0.00303,0.00295,0.00297,3,19348.0,1,0.9036697247706422
0.00206,0.00234,0.00198,0.00198,165,13686.0,1,0.9036697247706422
15.65,16.6,15.1,16.53,988746,75973900.0,1,0.8876404494382022
0.00146,0.00158,0.0012900000000000001,0.0013,643,42214.0,1,0.9036697247706422
0.02205,0.02213,0.02087,0.02087,451,1160700.0,1,0.8876404494382022
0.00173,0.00207,0.0017,0.00193,169,25487.0,1,0.9036697247706422
0.5068600000000001,0.8663799999999999,0.50556,0.8663799999999999,44,106519.0,1,0.8876404494382022
0.74668,0.9929399999999999,0.71034,0.8978,860646,1542750.0,1,0.8876404494382022
0.00943,0.00954,0.00912,0.00924,25250,9432990.0,1,0.9036697247706422
0.00196,0.00197,0.00196,0.00197,1,4850.0,1,0.9036697247706422
0.01207,0.012159999999999999,0.01154,0.011640000000000001,2,5567.0,1,0.8876404494382022
0.16217,0.16377,0.14490999999999998,0.15425999999999998,189544,16688100.0,1,0.8876404494382022
0.00345,0.0039299999999999995,0.00268,0.0033299999999999996,1059,71045.0,1,0.9036697247706422
0.00022999999999999998,0.00028,0.00022999999999999998,0.00028,5,4120.0,1,0.9036697247706422
0.01258,0.01408,0.012209999999999999,0.01295,384,63694.0,1,0.8876404494382022
0.00187,0.00229,0.00186,0.00215,72852,218147.0,1,0.9036697247706422
0.01438,0.01626,0.01438,0.0161,17,26321.0,1,0.8876404494382022
0.0112,0.0118,0.01119,0.0117,30871,13635.0,0,0.8876404494382022
0.004520000000000001,0.0046,0.00443,0.00458,22,145724.0,1,0.9036697247706422
0.06287000000000001,0.14515999999999998,0.06287000000000001,0.12980999999999998,134071,404294.0,1,0.8876404494382022
5e-05,8e-05,5e-05,5e-05,94,20482.0,1,0.8936781609195402
0.00058,0.00183,0.00058,0.00144,651,2589970.0,1,0.9036697247706422
0.0009400000000000001,0.0009400000000000001,0.00072,0.00072,7,6728.0,1,0.9036697247706422
0.0016300000000000002,0.0017399999999999998,0.00161,0.00161,10,7435.0,1,0.9036697247706422
0.00037,0.0006799999999999999,0.00037,0.00047000000000000004,50,6337.0,1,0.9036697247706422
0.00821,0.00996,0.00788,0.00902,601,25578.0,1,0.9036697247706422
0.41911000000000004,0.42327,0.37178,0.37385,190062,9256720.0,1,0.8876404494382022
0.6553,0.8787,0.64404,0.8069,4316630,54930800.0,0,0.8876404494382022
0.00045,0.00045999999999999996,0.00041,0.00045,44,25769.0,0,0.9036697247706422
0.0003,0.0003,0.00016999999999999999,0.00016999999999999999,10,8934.0,1,0.9036697247706422
0.00023999999999999998,0.00023999999999999998,0.00022,0.00022999999999999998,49,15174.0,1,0.9036697247706422
2e-05,2e-05,1e-05,2e-05,2,1173.0,0,0.8936781609195402
0.00067,0.00079,0.00063,0.0007700000000000001,115,43356.0,1,0.9036697247706422
0.00499,0.0072,0.0049700000000000005,0.0068200000000000005,1465,74204.0,1,0.9036697247706422
0.01212,0.0168,0.01208,0.015059999999999999,32,73070.0,1,0.8876404494382022
0.00349,0.00352,0.00325,0.0032600000000000003,88,14545.0,1,0.9036697247706422
0.0088,0.01001,0.0073,0.008409999999999999,54,9340.0,0,0.9036697247706422
12.11,12.69,11.78,12.35,28598400,974784000.0,1,0.8876404494382022
0.00084,0.00101,0.0008300000000000001,0.0009199999999999999,271,33658.0,1,0.9036697247706422
0.08509,0.09212999999999999,0.07428,0.07833999999999999,46428,8568010.0,0,0.8876404494382022
0.06556000000000001,0.06751,0.06429,0.06594,5385,808758.0,1,0.8876404494382022
0.03627,0.04018,0.03245,0.03338,1379,42452.0,1,0.8876404494382022
0.20415999999999998,0.22125999999999998,0.17035999999999998,0.19881,8756,965906.0,1,0.8876404494382022
9e-05,9e-05,4e-05,4e-05,5,933.0,1,0.8936781609195402
9.33,9.5,9.19,9.4,1900470,121268000.0,1,0.8876404494382022
0.2236,0.22798000000000002,0.19405,0.19879000000000002,5586,5393640.0,1,0.8876404494382022
0.00047000000000000004,0.00047999999999999996,0.00045999999999999996,0.00047000000000000004,117,188971.0,1,0.9036697247706422
0.00078,0.0008900000000000001,0.0007700000000000001,0.00088,2,2009.0,0,0.9036697247706422
0.01384,0.014530000000000001,0.013630000000000001,0.014519999999999998,713,351567.0,1,0.8876404494382022
0.25235,0.25246,0.22871999999999998,0.22935,17742,169828.0,1,0.8876404494382022
0.00021,0.00022,0.00021,0.00022,64,36515.0,1,0.9036697247706422
0.0043100000000000005,0.00443,0.00425,0.0043100000000000005,72743,11090200.0,1,0.9036697247706422
1e-05,1e-05,1e-05,1e-05,5,442.0,1,0.8936781609195402
0.00014,0.00018,0.00011999999999999999,0.00011999999999999999,99,22260.0,1,0.8936781609195402
0.039939999999999996,0.0426,0.03991,0.04019,1353,1111930.0,1,0.8876404494382022
0.00036,0.00037999999999999997,0.00036,0.00036,468,155432.0,1,0.9036697247706422
0.18395999999999998,0.20661999999999997,0.18395999999999998,0.1973,10416,6925880.0,1,0.8876404494382022
0.00078,0.00134,0.00058,0.00073,200,102952.0,1,0.9036697247706422
0.00016999999999999999,0.00016999999999999999,0.00015,0.00015,2,486.0,1,0.8936781609195402
1e-05,1e-05,1e-05,1e-05,33,380773.0,1,0.8936781609195402
0.056929999999999994,0.056929999999999994,0.053860000000000005,0.053860000000000005,1364,251284.0,1,0.8876404494382022
0.0011,0.00117,0.0010199999999999999,0.00108,533,241391.0,1,0.9036697247706422
0.03701,0.03833,0.019459999999999998,0.025,2943,26406.0,1,0.8876404494382022
0.08743,0.09992000000000001,0.08743,0.09992000000000001,1,55689.0,1,0.8876404494382022
0.10436,0.11975,0.09321,0.09451,71273,237736.0,1,0.8876404494382022
0.00765,0.008329999999999999,0.00745,0.007559999999999999,100,45770.0,1,0.9036697247706422
0.00016999999999999999,0.00018999999999999998,0.00016999999999999999,0.00018,13,24343.0,1,0.8936781609195402
0.011479999999999999,0.0115,0.01045,0.01045,12,1289550.0,1,0.8876404494382022
5e-05,5e-05,2e-05,4e-05,518,491990.0,1,0.8936781609195402
1.3,1.37,1.06,1.13,115913,5086050.0,1,0.8876404494382022
0.00091,0.0009199999999999999,0.0008900000000000001,0.0008900000000000001,15,4115.0,1,0.9036697247706422
0.00033999999999999997,0.00035,0.00032,0.00032,1,21899.0,1,0.9036697247706422
0.00949,0.00987,0.009059999999999999,0.00984,778,148501.0,1,0.9036697247706422
0.015019999999999999,0.015040000000000001,0.012980000000000002,0.01299,21,3698.0,1,0.8876404494382022
0.0008,0.00095,0.00079,0.0009199999999999999,1537,200153.0,1,0.9036697247706422
0.00018999999999999998,0.0002,0.00016999999999999999,0.00018999999999999998,4,13543.0,1,0.8936781609195402
0.005379999999999999,0.00719,0.00457,0.00705,5,271564.0,1,0.9036697247706422
0.5321,0.72824,0.5141899999999999,0.71846,7843,461062.0,1,0.8876404494382022
1.16,1.24,1.1,1.11,3973,580749.0,1,0.8876404494382022
1.17,1.27,1.13,1.2,479290,25403400.0,1,0.8876404494382022
0.00072,0.00078,0.0007099999999999999,0.00078,7543,261666.0,1,0.9036697247706422
2.9999999999999997e-05,4e-05,2.9999999999999997e-05,4e-05,1,2806.0,1,0.8936781609195402
0.0025800000000000003,0.0034200000000000003,0.00257,0.0034200000000000003,255,82611.0,1,0.9036697247706422
0.10057999999999999,0.1033,0.04952,0.05081,837,203696.0,0,0.8876404494382022
0.00035,0.00037999999999999997,0.00035,0.00036,151265,7907110.0,1,0.9036697247706422
4.99,5.56,4.73,5.03,20786,2763620.0,1,0.8876404494382022
0.00027,0.00033999999999999997,0.00027,0.00033,16,38340.0,1,0.9036697247706422
0.22455999999999998,0.22455999999999998,0.20379,0.21833000000000002,88774,22455700.0,1,0.8876404494382022
1e-05,1e-05,1e-05,1e-05,151,13803.0,1,0.8936781609195402
0.00922,0.01341,0.00872,0.01053,813,423962.0,0,0.9036697247706422
0.011359999999999999,0.01179,0.010759999999999999,0.01096,13904,11362000.0,1,0.8876404494382022
0.00173,0.0017399999999999998,0.0016899999999999999,0.0016899999999999999,35768,11873200.0,1,0.9036697247706422
0.43073999999999996,0.46526999999999996,0.43073999999999996,0.45829,19202,4448200.0,1,0.8876404494382022
0.01051,0.011859999999999999,0.0083,0.01055,144,57770.0,1,0.7142857142857143
0.97749,1.03,0.86016,0.9578200000000001,923,1233390.0,1,0.8876404494382022
2.9999999999999997e-05,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,2230,398853.0,1,0.8936781609195402
0.05437,0.07128999999999999,0.05437,0.058460000000000005,4179,888167.0,1,0.8876404494382022
0.0024,0.0024100000000000002,0.0018800000000000002,0.0019,53,19547.0,1,0.9036697247706422
0.00115,0.00119,0.00115,0.00118,1,8929.0,1,0.9036697247706422
0.0131,0.013330000000000002,0.00857,0.01006,671,14040.0,0,0.8876404494382022
5e-05,0.00028,4e-05,4e-05,4449,655289.0,1,0.8936781609195402
0.00285,0.00298,0.00237,0.00294,13018,2852380.0,0,0.9036697247706422
0.01084,0.01138,0.00854,0.00949,238675,7045480.0,0,0.8876404494382022
0.03874,0.07117000000000001,0.03622,0.03804,278,151320.0,1,0.8876404494382022
0.0012900000000000001,0.00156,0.00124,0.0015,4515,477930.0,1,0.9036697247706422
3.52,3.99,3.37,3.54,17163,9303140.0,1,0.8876404494382022
57.45,57.45,45.18,50.05,82,2728990.0,0,0.8476263399693721
0.00116,0.00121,0.00116,0.00117,20,15184.0,1,0.9036697247706422
0.00027,0.00039,0.00023999999999999998,0.00028,182,6994.0,1,0.9036697247706422
0.00016,0.00016,0.00011999999999999999,0.00011999999999999999,42,11062.0,1,0.8936781609195402
0.0005,0.0005,0.00045,0.00047000000000000004,861,197244.0,1,0.9036697247706422
0.00784,0.008190000000000001,0.00728,0.00748,8220,2988950.0,1,0.9036697247706422
0.06569,0.15905999999999998,0.01294,0.15893,108,4546.0,1,0.8876404494382022
0.04034,0.04403,0.039580000000000004,0.04021,16096,930919.0,1,0.8876404494382022
0.04052,0.054470000000000005,0.03959,0.05429,395,51795.0,0,0.8876404494382022
0.00037,0.00061,0.00035,0.00061,5226810,3495790.0,1,0.9036697247706422
0.00243,0.00256,0.0024,0.00255,3,30109.0,1,0.9036697247706422
